id,title,T4_title_weight,T4_rank,T4_S_scale,T4_S_score
20191899,"

যশোরে অস্ত্রসহ ‘কিশোর গ্যাং’য়ের ৯ সদস্য আটক
",0.002889307352243,107.0,0.44224563743941625,44.22456374394162
20045825,মহান স্বাধীনতার মাস উপলক্ষে রংপুরে গল্‌ফ টুর্নামেন্ট শুরু,0.0028889905133082,108.0,0.44218905952122733,44.21890595212273
20190743,"

মিরসরাই প্রেস ক্লাবের কাশ্মীর আহ্বায়ক আলম সচিব
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191470,"

ওদেসার খারকিভে রুশ ড্রোন হামলায় ২ জন নিহত
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190838,"

 ভাষা ও সাহিত্যের ওপর সিএনসির মাসব্যাপী আলোচনা সমাপ্ত
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191233,"

গবাদিপশু পালনে স্বপ্ন দেখছেন দাগনভুঞার খামারি মিস্টার
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191804,"

পেকুয়ায় ভয়াবহ অগ্নিকাণ্ডে ৫টি বসতবাড়ি পুড়ে ছাই
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20046968,স্বামী-স্ত্রীর শিশু অপহরণ চক্রের অভিনব কৌশল,0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190811,"

শুধু শিক্ষিত নয়, প্রয়োজন ভালো মানুষ হওয়া : ইসি আলমগীর
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20188921,"
ত্রাণপ্রত্যাশী ফিলিস্তিনিদের ওপর হামলা 
নজিরবিহীন ইসরাইলি বর্বরতা 
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20188955,"

ন্যাটোকে যুদ্ধের প্রস্তুতি নেয়ার পরামর্শ মার্কিন প্রতিরক্ষামন্ত্রীর
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191289,"

আফগানিস্তানে পোশাক বিধি লঙ্ঘন করলে গণমাধ্যমে নিষিদ্ধ হবেন নারীরা
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20045840,গজারিয়ায় খাওয়ার টাকা চাওয়ায় মেস পরিচালিকাকে হত্যা,0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191452,"

রোববার থেকে প্রতি লিটার বোতলজাত সয়াবিন তেল ১৬৩ টাকা
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191517,"

নুরে আলী আখতারের বাবা হলেন শোয়েব আখতার
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190531,"

ক্রিপ্টোকারেন্সি বিনিয়োগের ফাঁদে ঘটছে সাইবার অপরাধ : সফোস
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191589,"

গাজায় ইসরাইলি হামলায় নিহতের সংখ্যা ৩০ হাজার ৩২০ জন
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191014,"

বন্দরে গৃহবধূকে কুপিয়ে হত্যা, স্বামীকে গুরুতর জখম
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191137,"
মালয়েশিয়ায় আর যাওয়া হলো না রিয়ার 
জন্মদিনেই মৃত্যু ভিকারুননিসার শিক্ষার্থী আলিশার
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190589,"

লিয়ন চারটি ও হ্যাজেলউড দু’টি উইকেট নেন। 
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20045873,নোয়াখালীতে থানায় তরুণকে পেটানোর অভিযোগে এসআই ক্লোজড,0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191054,"

  ইসলামী বিশ^বিদ্যালয় কর্তৃপক্ষের ভুলের দায় শিক্ষার্থীদের কাঁধে
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190947,"

স্বজনদের গগনবিদারী কান্নায় ভারী ঢাকা মেডিক্যালের বাতাস
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20045832,অগ্নিকাণ্ডের ঘটনায় তদন্ত কমিশন গঠনের আহ্বান জামায়াতের,0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191386,"

অভিশ্রুতি-বৃষ্টি বিতর্কের নিষ্পত্তির পর লাশ পেল পরিবার
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190903,"

 টেকনাফের হ্নীলা সীমান্তের ওপারে  আবারো  গোলাগুলি ও বিস্ফোরণ
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190676,"

নারায়ণগঞ্জে স্ত্রী হত্যার ২৪ বছর পর স্বামীর মৃত্যুদণ্ড
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20191784,"

‘বর্তমান শিক্ষা ব্যবস্থা সংস্কার না হলে নতুন প্রজন্ম দিল্লির গোলাম হবে’
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190687,"

 ঘিওরে বিদ্যালয়ের সীমানা প্রাচীর ভেঙে ফেলল দুর্বৃত্তরা
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190876,"

সেই দুঃখের রাত ফিরে এলো পুলিশ কর্মকর্তা নাসিরের জীবনে
",0.002888980602558399,109.0,0.4421872897589607,44.21872897589607
20190559,"

বাগাতিপাড়ায় এসএসসি পরীক্ষা দিচ্ছেন ৩ ইউপি সদস্য
",0.0028836741456812,137.0,0.4412397159285517,44.12397159285517
20191653,"

গর্জিয়াস গ্রুপের উদ্যোক্তা সম্মেলন ও সম্মাননা প্রদান অনুষ্ঠিত
",0.0028813670732370997,138.0,0.4408277420779245,44.082774207792454
20045820,"বিপিএল-এ নতুন ইতিহাস, ৬৪ দেশে সম্প্রচার হয়েছে ফাইনাল",0.0028676157904272996,139.0,0.4383721759578816,43.83721759578816
20191194,"

যুক্তরাষ্ট্র-মেক্সিকো সীমান্তে পৃথকভাবে গেলেন বাইডেন ও ট্রাম্প
",0.0028322238040761,140.0,0.4320522301166768,43.205223011667684
20191922,"

মির্জা ফখরুলের সাথে গণতন্ত্র মঞ্চ ও ১২ দলের বৈঠক
",0.0028319321860875,141.0,0.4320001559020231,43.20001559020231
20192130,"

সুশৃঙ্খলভাবে ভর্তি পরীক্ষা অনুষ্ঠিত হয়েছে : ঢাবি ভিসি
",0.0028240552972345003,142.0,0.4305935801180544,43.059358011805436
20045811,‘গণমাধ্যমের বিকাশ ও স্বাধীনতা ছাড়া গণতন্ত্র পূর্ণতা পায় না’,0.0028223866729377997,143.0,0.4302956139321551,43.02956139321551
20191448,"

বিদ্যুতের দাম বাড়ায় মাসে বাড়তি কত টাকা গুণতে হবে?
",0.0028058729235646996,144.0,0.42734675424856505,42.734675424856505
20191419,"

‘বিদ্যুতের দাম বৃদ্ধির মতো গণবিরোধী সিদ্ধান্ত অবিলম্বে প্রত্যাহার করতে হবে’
",0.0028058729235646996,144.0,0.42734675424856505,42.734675424856505
